elbo,-kl,log_px,log_py
-0.901583,-1.36375,-0.080312,-0.684897
-1.05043,-1.62568,-0.109903,-0.777956
-0.894358,-1.37784,-0.0783159,-0.678259
-0.984747,-1.66078,-0.106649,-0.71202
-1.23334,-1.84967,-0.113435,-0.934934
-1.11409,-1.68557,-0.123427,-0.822103
-0.954203,-1.57969,-0.106903,-0.689331
-1.17972,-1.27233,-0.206996,-0.845491
-0.710351,-0.91199,-0.119238,-0.499914
-1.41515,-2.36359,-0.13014,-1.04866
-0.607325,-0.899516,-0.0679785,-0.449395
-1.07573,-1.24352,-0.168055,-0.783327
-1.1839,-1.87444,-0.131264,-0.865193
-0.81841,-1.21447,-0.0844396,-0.612523
-0.727373,-1.17998,-0.0736267,-0.535748
-1.09732,-1.54245,-0.0879904,-0.855086
-1.14623,-1.92446,-0.111251,-0.842529
-0.853005,-1.39058,-0.0887444,-0.625202
-0.294615,-0.500736,-0.0307096,-0.213832
-1.45918,-2.51901,-0.163106,-1.04417
-0.735875,-1.26992,-0.0720481,-0.536835
-0.646818,-1.00917,-0.0560919,-0.489809
-1.25329,-1.92374,-0.134336,-0.926585
-1.48,-2.21205,-0.15075,-1.10804
-1.29805,-2.3591,-0.14859,-0.913553
-1.05296,-1.61568,-0.0997011,-0.791691
-1.09507,-1.54854,-0.0992496,-0.840965
-0.38361,-0.613926,-0.0422209,-0.279997
-1.01632,-1.77968,-0.126831,-0.711525
-1.21917,-2.2036,-0.124074,-0.874733
-0.936754,-0.959504,-0.153884,-0.68692
-1.00867,-1.52008,-0.0878127,-0.76885
-1.12074,-1.46099,-0.0911371,-0.883504
-1.20904,-1.86484,-0.150219,-0.872335
-0.509343,-0.794208,-0.054459,-0.375463
-1.03525,-1.59273,-0.100753,-0.775225
-1.05617,-1.43264,-0.0873193,-0.825591
-0.948159,-1.37111,-0.0797672,-0.731281
-1.14447,-1.64568,-0.0976743,-0.882227
-1.03088,-1.60134,-0.0951741,-0.77557
-1.19937,-1.9376,-0.131538,-0.874076
-0.860159,-1.42392,-0.0869559,-0.630811
-1.23191,-2.09972,-0.113228,-0.908709
-1.14473,-1.50742,-0.103384,-0.890601
-0.855698,-1.40743,-0.0762877,-0.638667
-1.01026,-1.5378,-0.0899832,-0.766498
-0.845832,-1.62878,-0.0876721,-0.595282
-0.977683,-1.66892,-0.10207,-0.708721
-0.532069,-0.763871,-0.0585148,-0.397168
-1.11497,-1.8809,-0.109402,-0.817475
-0.941232,-1.5642,-0.105248,-0.679565
-0.781361,-1.21763,-0.0858746,-0.573723
-0.244175,-0.389858,-0.0259359,-0.179253
-0.703643,-1.14973,-0.0748071,-0.513863
-0.857593,-1.35997,-0.0769356,-0.644661
-0.900294,-1.57158,-0.0850575,-0.658079
-1.28542,-1.37938,-0.090775,-1.05671
-1.13244,-1.70788,-0.118184,-0.843472
-0.958158,-1.73331,-0.109392,-0.675435
-0.860013,-1.2749,-0.0763661,-0.656157
-0.93685,-1.32643,-0.0964371,-0.70777
-0.913828,-1.42655,-0.10714,-0.664032
-0.905674,-1.12569,-0.0827183,-0.710387
-0.760771,-1.10098,-0.0745915,-0.576082
-0.866737,-1.35594,-0.0811603,-0.649982
-1.05053,-1.59904,-0.0983423,-0.792288
-1.08773,-1.76329,-0.0994026,-0.811997
-0.511073,-0.796597,-0.0532146,-0.378199
-0.937503,-1.56408,-0.105399,-0.675695
-0.971528,-1.5884,-0.109976,-0.702712
-0.645981,-0.88473,-0.0675915,-0.489917
-1.09072,-1.55589,-0.105713,-0.82942
-0.868688,-1.37559,-0.0943564,-0.636773
-0.306948,-0.454364,-0.0287733,-0.232738
-0.942206,-1.24551,-0.0846802,-0.732974
-0.808144,-1.11291,-0.0724961,-0.624357
-0.79777,-1.19867,-0.0759726,-0.601931
-1.10459,-1.7738,-0.123214,-0.803998
-1.20563,-2.09681,-0.144266,-0.851684
-0.768715,-0.801981,-0.0927328,-0.595784
-1.02424,-1.70139,-0.0940038,-0.760094
-1.34797,-2.10447,-0.120875,-1.01665
-1.36657,-2.16551,-0.12502,-1.025
-0.642555,-1.04112,-0.0555655,-0.482878
-1.13285,-1.97391,-0.113236,-0.822224
-0.896851,-1.14751,-0.0697863,-0.712314
-1.1968,-1.75086,-0.108401,-0.913313
-1.23286,-1.93114,-0.118892,-0.920858
-0.807116,-1.0739,-0.0689818,-0.630745
-0.707972,-1.0045,-0.0578428,-0.549679
-0.758453,-1.08062,-0.131506,-0.518885
-0.50503,-0.787749,-0.0474839,-0.378771
-1.23725,-1.88705,-0.107268,-0.941278
-0.731457,-1.22788,-0.0886826,-0.519986
-1.09879,-1.66772,-0.0956577,-0.836361
-1.33778,-2.03594,-0.125158,-1.00903
-0.922849,-1.2561,-0.0855438,-0.711695
-1.09664,-1.47362,-0.106101,-0.843173
-1.32106,-2.01837,-0.117684,-1.00153
-0.717726,-0.794902,-0.0763618,-0.561874
-1.33907,-2.08258,-0.147337,-0.983479
-1.08885,-1.65111,-0.0853215,-0.838415
-1.09278,-1.62909,-0.0963128,-0.833555
-0.904059,-1.37363,-0.0836777,-0.683018
-1.07631,-1.77343,-0.103195,-0.79577
-0.327257,-0.438232,-0.0447499,-0.238684
-0.869008,-1.4935,-0.0972849,-0.622373
-1.08003,-1.75324,-0.126321,-0.778387
-0.849627,-1.22997,-0.0888998,-0.637731
-1.02811,-1.67962,-0.103377,-0.756766
-1.23381,-2.26406,-0.114002,-0.893399
-0.791647,-1.324,-0.0731773,-0.586069
-0.462943,-0.637761,-0.0412211,-0.357946
-0.713229,-1.08582,-0.0630918,-0.541555
-1.10279,-1.54822,-0.0872032,-0.860763
-0.814993,-1.16118,-0.0962577,-0.602617
-0.627365,-0.944263,-0.0970231,-0.435916
-0.754718,-1.09222,-0.0870778,-0.558418
-0.629827,-0.788151,-0.0548329,-0.496179
-1.12459,-1.75823,-0.11844,-0.830328
-0.778165,-1.32015,-0.0899142,-0.556236
-1.17834,-1.6552,-0.0894925,-0.923326
-0.634048,-0.827419,-0.0820828,-0.469224
-0.870624,-1.03239,-0.121711,-0.645675
-0.741625,-1.23188,-0.0836592,-0.534777
-1.04655,-1.72572,-0.115463,-0.758516
-0.71167,-0.983118,-0.0601144,-0.553244
-1.41795,-1.9998,-0.168652,-1.04932
-0.793449,-1.21156,-0.0723845,-0.599908
-1.08063,-2.02627,-0.121791,-0.756213
-1.04305,-1.5792,-0.100109,-0.78502
-0.408447,-0.609956,-0.0653988,-0.282052
-4.04807,-3.68068,-1.42408,-2.25592
-1.00544,-1.53874,-0.106883,-0.744687
-1.27305,-1.76837,-0.102189,-0.994028
-0.914639,-0.949842,-0.145056,-0.674599
-0.964986,-1.58821,-0.0848926,-0.721273
-1.07011,-1.4764,-0.0880894,-0.834385
-1.06898,-1.78933,-0.110055,-0.779991
-0.984385,-1.63313,-0.0905817,-0.73049
-0.881718,-1.52578,-0.0822958,-0.646844
-1.15493,-1.63006,-0.109321,-0.882607
-1.07802,-1.63592,-0.108983,-0.805446
-1.17972,-1.80912,-0.100975,-0.897829
-0.575959,-0.924315,-0.0554088,-0.428119
-1.0649,-1.93213,-0.12257,-0.74912
-1.2053,-2.00086,-0.118356,-0.88686
-0.588003,-0.874409,-0.0610655,-0.439497
-0.577964,-0.916927,-0.0526958,-0.433576
-0.981451,-1.48667,-0.0972706,-0.735514
-1.31124,-2.22861,-0.229101,-0.859277
-1.16092,-1.59076,-0.0848659,-0.916975
-0.806849,-1.42255,-0.0898967,-0.574697
-1.07785,-1.79405,-0.100902,-0.79754
-0.657265,-0.959534,-0.0617962,-0.499516
-1.15778,-1.60925,-0.0955557,-0.901298
-0.724945,-1.27376,-0.0733064,-0.524263
-1.28161,-2.25669,-0.126815,-0.929125
-1.29349,-1.8426,-0.101495,-1.00773
-0.89803,-1.41581,-0.0857884,-0.670661
-1.0019,-1.39396,-0.0995806,-0.762926
-1.20947,-2.33022,-0.123264,-0.853183
-1.3713,-1.99191,-0.110321,-1.06179
-1.27352,-2.05587,-0.111672,-0.956264
-1.0316,-1.25405,-0.184401,-0.721794
-0.895504,-1.41754,-0.0744812,-0.679269
-0.859265,-1.29351,-0.0685546,-0.66136
-0.580864,-0.906553,-0.0855367,-0.404672
-0.913759,-1.48361,-0.086666,-0.678732
-0.831246,-1.17483,-0.0610994,-0.652663
-1.08917,-1.56903,-0.0946575,-0.837607
-1.37183,-1.91468,-0.112006,-1.06836
-1.12053,-1.51903,-0.102648,-0.865978
-1.12306,-1.5874,-0.0925222,-0.871794
-1.03995,-1.56323,-0.0806668,-0.802965
-0.845069,-0.901412,-0.125586,-0.629342
-0.626825,-0.820763,-0.0892669,-0.455482
-1.10072,-1.9514,-0.110185,-0.795395
-0.31673,-0.398007,-0.0402369,-0.236693
-1.05471,-1.81853,-0.0990957,-0.773756
-1.39299,-1.85969,-0.120499,-1.08652
-0.737251,-1.21542,-0.0781889,-0.53752
-1.35889,-1.99241,-0.112058,-1.04759
-1.28317,-2.09323,-0.106095,-0.967753
-0.861354,-1.06426,-0.100979,-0.653948
-1.14576,-1.57351,-0.104737,-0.883674
-0.964456,-1.35191,-0.0744045,-0.754861
-0.491335,-0.738784,-0.075718,-0.341739
-0.704851,-1.11763,-0.0566697,-0.536418
-1.12423,-1.78146,-0.0903194,-0.855763
-1.01155,-1.47412,-0.0819869,-0.782148
-0.865614,-1.2426,-0.169177,-0.572177
-1.21401,-2.00439,-0.114467,-0.899105
-0.844076,-1.58758,-0.0879809,-0.597338
-1.00187,-1.57336,-0.09639,-0.748142
-1.04332,-1.57391,-0.0894081,-0.796521
-0.67921,-0.921964,-0.0639762,-0.523037
-1.27619,-1.9216,-0.123332,-0.960702
-1.10844,-2.15581,-0.0936649,-0.799199
-0.571618,-0.956543,-0.053837,-0.422126
-0.938567,-1.64128,-0.097711,-0.676728
-1.01815,-2.04754,-0.101257,-0.712134
-0.780211,-1.22768,-0.0811805,-0.576262
-1.26341,-1.90882,-0.110205,-0.962318
-1.22105,-1.84263,-0.0919014,-0.944886
-1.07253,-1.52899,-0.0751598,-0.844474
-0.842381,-1.56385,-0.0765751,-0.609421
-1.31943,-2.09974,-0.111006,-0.998449
-0.439841,-0.730362,-0.0413964,-0.325409
-0.97839,-1.65263,-0.0860138,-0.727114
-0.967296,-1.36573,-0.0737119,-0.757012
-0.831301,-1.22304,-0.0800969,-0.6289
-1.08054,-2.06334,-0.0834086,-0.790801
-0.927681,-1.61672,-0.120761,-0.645248
-1.23009,-1.96805,-0.116375,-0.91691
-1.10064,-1.61504,-0.0966535,-0.842487
-1.26001,-1.99795,-0.114933,-0.945285
-0.996684,-1.43684,-0.0846716,-0.768328
-1.21843,-2.04072,-0.110724,-0.903632
-0.740749,-1.09826,-0.0715298,-0.559394
-0.967073,-1.52489,-0.0793666,-0.735218
-1.0758,-1.83432,-0.0957927,-0.796573
-0.4007,-0.615458,-0.0595601,-0.279594
-0.906862,-1.24458,-0.08,-0.702404
-0.967766,-1.5401,-0.0895886,-0.724167
-0.810053,-1.02239,-0.134726,-0.573087
-0.996318,-1.29953,-0.0861882,-0.780177
-0.989942,-1.35123,-0.078377,-0.776443
-0.179807,-0.274778,-0.0256558,-0.126674
-1.0965,-1.89405,-0.0922102,-0.814888
-0.753152,-1.36015,-0.0719869,-0.54515
-1.11746,-1.55197,-0.0950244,-0.867239
-0.985785,-1.59482,-0.0981621,-0.728141
-1.10923,-1.80173,-0.111873,-0.817179
-1.17503,-1.78761,-0.105528,-0.890737
-0.986208,-1.38373,-0.0730185,-0.774816
-2.3112,-2.58347,-0.442163,-1.61069
-1.06264,-1.83436,-0.110809,-0.768393
-0.966123,-1.42776,-0.0817866,-0.74156
-1.22619,-1.91024,-0.111162,-0.924009
-0.833211,-1.44434,-0.0873368,-0.60144
-1.04728,-1.64659,-0.088187,-0.794431
-0.728787,-1.04768,-0.0572007,-0.566819
-0.8813,-1.59256,-0.0835941,-0.63845
-1.03708,-1.54967,-0.0927069,-0.789408
-0.678637,-1.06417,-0.0613495,-0.510871
-1.42487,-2.4317,-0.112454,-1.06924
-1.16077,-1.72612,-0.118094,-0.870065
-0.813463,-1.39475,-0.0921449,-0.581843
-1.4615,-2.07157,-0.117884,-1.13646
-0.753036,-1.1993,-0.0567605,-0.576346
-0.945071,-1.49913,-0.0794359,-0.715721
-0.33663,-0.632657,-0.033365,-0.24
-1.00746,-1.50786,-0.0830957,-0.773581
-0.766148,-1.36501,-0.0905532,-0.539094
-0.432741,-0.73163,-0.0421826,-0.317395
-0.862979,-1.41575,-0.0784534,-0.64295
-1.03602,-1.786,-0.101567,-0.755854
-0.748988,-1.14321,-0.0714373,-0.56323
-1.10737,-1.60365,-0.0781267,-0.868882
-1.25054,-1.76515,-0.0891986,-0.984828
-1.00702,-1.56842,-0.0905173,-0.759663
-0.332162,-0.517462,-0.0384095,-0.242007
-1.03473,-1.92269,-0.105927,-0.736531
-1.03174,-1.2327,-0.143839,-0.764634
-1.2134,-1.73963,-0.122011,-0.917423
-1.87321,-2.30354,-0.251654,-1.3912
-1.09224,-1.70827,-0.106635,-0.81478
-1.29468,-2.16227,-0.114678,-0.963775
-1.29577,-2.0986,-0.134422,-0.951484
-0.739389,-1.3439,-0.0766279,-0.528371
-0.626643,-0.959128,-0.0477039,-0.483026
-1.273,-2.08641,-0.127083,-0.937272
-0.873493,-1.32719,-0.0787213,-0.662053
-0.446281,-0.459474,-0.0383823,-0.361952
-1.08049,-1.58014,-0.0909972,-0.831477
-1.19113,-1.81577,-0.107353,-0.9022
-1.10954,-1.6777,-0.096328,-0.845445
-0.886473,-1.19611,-0.0781671,-0.688695
-1.01321,-1.756,-0.0898407,-0.747774
-1.1935,-2.01222,-0.104068,-0.888205
-1.42043,-2.1467,-0.115372,-1.09039
-1.28764,-2.11192,-0.0907142,-0.985736
-1.20695,-1.87004,-0.107069,-0.91288
-0.893703,-1.48402,-0.07969,-0.665611
-0.670602,-1.09531,-0.0538661,-0.507204
-1.22856,-1.75684,-0.100361,-0.952517
-1.4316,-2.24542,-0.114012,-1.09305
-1.05935,-1.74903,-0.0858869,-0.798564
-1.15837,-1.78679,-0.0942636,-0.885428
-0.966742,-1.40741,-0.0742175,-0.751784
-1.37666,-2.03575,-0.0995592,-1.07352
-0.962724,-1.57583,-0.085217,-0.719924
-1.22804,-1.88045,-0.100696,-0.939304
-1.02617,-1.7954,-0.0992982,-0.74733
-0.989712,-1.54484,-0.0932201,-0.742008
-0.627273,-0.905516,-0.0889879,-0.447733
-1.42213,-2.14116,-0.115864,-1.09215
-0.904224,-1.44952,-0.079322,-0.679949
-0.656604,-0.991838,-0.0607412,-0.496679
-1.1933,-1.65591,-0.0916633,-0.936049
-1.02482,-1.52058,-0.084137,-0.788621
-1.24426,-1.70736,-0.0832953,-0.990228
-0.840263,-1.62148,-0.0807172,-0.597398
-0.959774,-1.77628,-0.091368,-0.690777
-0.618273,-0.885146,-0.0801087,-0.44965
-0.825851,-1.16995,-0.0648587,-0.643998
-1.17209,-2.07227,-0.106816,-0.858047
-3.84891,-3.80664,-1.28768,-2.18057
-0.67583,-0.811649,-0.0819571,-0.512708
-0.979935,-1.51401,-0.0882785,-0.740255
-0.871638,-0.928923,-0.0497309,-0.729015
-0.531588,-0.818602,-0.0364987,-0.413229
-1.2507,-1.82641,-0.106357,-0.961705
-0.983107,-1.36514,-0.0724691,-0.774124
-0.420365,-0.607726,-0.036279,-0.323313
-0.793067,-1.16138,-0.0616685,-0.61526
-1.00762,-1.34352,-0.0762648,-0.797007
-1.14595,-1.68885,-0.0919935,-0.885068
-0.995001,-1.55928,-0.0815603,-0.757513
-0.92028,-1.42614,-0.0690874,-0.708579
-0.795321,-1.13989,-0.058509,-0.622823
-0.543318,-0.773424,-0.0436368,-0.422338
-1.03849,-1.49357,-0.0844743,-0.804661
-3.46145,-2.32517,-0.686084,-2.54284
-0.538112,-0.936985,-0.0617011,-0.382712
-1.13415,-1.75216,-0.0870207,-0.871913
-0.586731,-0.942159,-0.0777264,-0.414789
-1.16054,-1.68428,-0.0817461,-0.910362
-0.707789,-1.03034,-0.0445836,-0.560172
-0.720039,-0.969008,-0.0446453,-0.578493
-0.814469,-1.01531,-0.115021,-0.597916
-0.883264,-1.39853,-0.0850158,-0.658396
-1.16702,-1.98585,-0.0972116,-0.871224
-1.36683,-2.07551,-0.103867,-1.05541
-1.10947,-1.54736,-0.0879956,-0.866742
-1.24276,-1.98964,-0.0953173,-0.948478
-1.05615,-1.54173,-0.0833022,-0.818671
-1.05149,-1.54601,-0.0747678,-0.822117
-0.752961,-1.23486,-0.0789343,-0.550541
-1.15539,-1.58638,-0.0803559,-0.916391
-1.22841,-2.09716,-0.102485,-0.916207
-0.772351,-1.22628,-0.0728595,-0.576864
-1.23855,-1.80236,-0.0925966,-0.965716
-0.53159,-0.84054,-0.0505071,-0.397029
-1.04344,-1.47134,-0.0689001,-0.827406
-0.582056,-0.827717,-0.050733,-0.448551
-0.58714,-0.91354,-0.0585365,-0.43725
-0.926959,-1.30839,-0.0640935,-0.732027
-0.435593,-0.658347,-0.0382888,-0.331469
-1.10587,-1.66693,-0.0869265,-0.85225
-1.29328,-1.89429,-0.0980912,-1.00576
-0.92859,-1.39443,-0.0813354,-0.707812
-0.533844,-0.829462,-0.0486417,-0.402256
-1.13774,-1.69013,-0.0874117,-0.881318
-0.753846,-1.11459,-0.0600126,-0.582374
-0.953842,-1.4025,-0.0715234,-0.742069
-0.363575,-0.703676,-0.0377066,-0.255501
-1.11514,-1.71094,-0.0914331,-0.852611
-0.661907,-0.928282,-0.0484585,-0.520621
-0.704547,-1.03828,-0.0499832,-0.550736
-0.738072,-1.16588,-0.0609412,-0.560543
-1.09828,-1.68476,-0.0742628,-0.855542
-1.05431,-1.5947,-0.0939548,-0.800887
-1.15703,-1.87386,-0.253553,-0.716087
-1.04517,-1.40122,-0.0831236,-0.821921
-3.09362,-3.29653,-0.881496,-1.88247
-0.846368,-1.10462,-0.126646,-0.60926
-1.05414,-1.77941,-0.0915456,-0.784653
-0.730453,-1.10898,-0.071566,-0.547989
-0.901539,-1.36339,-0.0701103,-0.69509
-0.902811,-1.37445,-0.0790386,-0.686328
-0.891768,-1.58876,-0.0845884,-0.648304
-0.624902,-0.902499,-0.058715,-0.475937
-1.19877,-2.00934,-0.107733,-0.890104
-1.75428,-2.33298,-0.207114,-1.31387
-0.591007,-0.80319,-0.0710857,-0.439603
-1.22875,-2.02272,-0.091733,-0.934745
-0.732739,-1.14809,-0.0654312,-0.552499
-0.878847,-1.30297,-0.0641901,-0.684359
-1.0437,-1.61317,-0.0765957,-0.805791
-0.717168,-1.09675,-0.0506505,-0.556843
-1.17894,-1.67823,-0.0808576,-0.930261
-0.949989,-1.50993,-0.0687928,-0.730203
-0.807259,-1.28393,-0.0707773,-0.608089
-1.16871,-1.74103,-0.0895517,-0.905052
-0.907918,-1.26121,-0.0963114,-0.685486
-0.64202,-1.01554,-0.0605367,-0.479929
-1.51547,-2.38032,-0.180214,-1.09722
-1.10507,-1.88326,-0.104483,-0.81226
-1.02105,-1.78456,-0.0864196,-0.756174
-1.07609,-1.89167,-0.0951523,-0.79177
-1.16296,-1.84639,-0.0887644,-0.889559
-0.827258,-1.48037,-0.0700953,-0.609126
-0.71566,-1.14248,-0.0518632,-0.549549
-1.03362,-1.66492,-0.0771699,-0.789961
-0.996781,-1.43863,-0.077811,-0.775108
-1.11873,-2.14411,-0.136114,-0.768205
-0.957275,-1.32173,-0.0681703,-0.756931
-0.870017,-1.38673,-0.0664747,-0.664869
-1.00262,-1.57441,-0.0846252,-0.760553
-0.79003,-1.19585,-0.0599682,-0.610477
-1.21217,-1.84111,-0.100594,-0.927464
-0.80186,-1.07409,-0.0523429,-0.642108
-0.411808,-0.614135,-0.0616058,-0.288789
-0.767705,-1.00286,-0.0608859,-0.606533
-1.14474,-1.66719,-0.10024,-0.877781
-1.28976,-1.87217,-0.0953838,-1.00716
-1.80631,-2.51214,-0.243803,-1.3113
-1.18126,-1.85967,-0.0907185,-0.904573
-1.05436,-1.70045,-0.080862,-0.803456
-0.718095,-1.04043,-0.0629738,-0.551078
-0.377328,-0.648076,-0.030482,-0.282039
-0.972809,-1.51186,-0.0672957,-0.754327
-0.89306,-1.35917,-0.0626806,-0.694462
-0.2877,-0.486301,-0.0168324,-0.222238
-1.08924,-1.95261,-0.089315,-0.804663
-2.14249,-2.54611,-0.548182,-1.3397
-0.881794,-1.57788,-0.0774037,-0.646602
-0.834358,-1.06541,-0.0533208,-0.674497
-0.655775,-0.947792,-0.0488838,-0.512112
-0.946466,-1.18232,-0.0528597,-0.775375
-1.37298,-1.80613,-0.0813512,-1.11101
-0.701355,-1.10392,-0.0625528,-0.528409
-1.16021,-1.69972,-0.096708,-0.893534
-1.11019,-1.86203,-0.0972697,-0.826716
-0.664754,-1.09139,-0.0517547,-0.50386
-1.08447,-1.64883,-0.0814362,-0.838149
-0.813617,-1.23897,-0.0684302,-0.621289
-0.669776,-0.924156,-0.0581953,-0.519165
-0.751743,-1.14603,-0.0633444,-0.573796
-0.830551,-1.34029,-0.0729222,-0.6236
-1.35759,-2.00703,-0.0998529,-1.05703
-0.79844,-1.2737,-0.066627,-0.604442
-1.11893,-1.65049,-0.0780707,-0.875812
-1.05751,-1.35533,-0.0874929,-0.834487
-0.76878,-1.31517,-0.0686371,-0.568626
-1.10703,-1.89543,-0.144961,-0.77253
-0.550493,-0.826076,-0.0845944,-0.383291
-1.33334,-2.10188,-0.0966612,-1.02649
-1.18708,-1.78003,-0.0914484,-0.917624
-0.988328,-1.56661,-0.0859877,-0.74568
-0.938772,-1.16201,-0.0588088,-0.763763
-1.33154,-2.22884,-0.148632,-0.960024
-1.0003,-1.44427,-0.0620031,-0.793869
-0.959315,-1.61725,-0.103311,-0.694279
-0.827146,-1.22409,-0.0707178,-0.634019
-0.697639,-1.27601,-0.0587271,-0.511311
-0.904466,-1.41785,-0.0637268,-0.698955
-0.630489,-1.02968,-0.0487205,-0.4788
-0.876497,-1.22835,-0.0601766,-0.693485
-1.02233,-1.60314,-0.0754122,-0.786603
-0.980854,-1.63908,-0.081044,-0.735902
-1.25212,-1.81615,-0.0841202,-0.986388
-0.854905,-1.3595,-0.0694147,-0.649541
-0.918895,-1.55712,-0.0918118,-0.671371
-0.975719,-1.22483,-0.141083,-0.712154
-0.762923,-1.18772,-0.0728574,-0.571294
-1.07235,-1.56175,-0.0828343,-0.833339
-0.846676,-1.18059,-0.0813437,-0.647274
-1.28415,-1.96397,-0.0923426,-0.995406
-0.484625,-0.724108,-0.0416328,-0.370581
-1.57422,-2.49299,-0.123218,-1.2017
-0.782341,-1.27535,-0.0613139,-0.593492
-1.35348,-2.12727,-0.110293,-1.03046
-0.895167,-1.37992,-0.0808721,-0.676303
-0.614911,-1.01208,-0.0475455,-0.466158
-0.884525,-1.49314,-0.0794953,-0.655716
-1.01014,-1.37996,-0.0667965,-0.805346
-0.805518,-1.24536,-0.0547404,-0.626242
-0.564536,-0.828407,-0.0499973,-0.431698
-1.09713,-1.90044,-0.098569,-0.808518
-1.32623,-1.88988,-0.0875935,-1.04965
-0.979921,-1.32576,-0.0748408,-0.772504
-1.40709,-1.83415,-0.0846631,-1.13901
-0.931956,-1.32829,-0.0683529,-0.730773
-1.20283,-1.99886,-0.0914005,-0.911541
-0.999399,-1.45647,-0.0651024,-0.78865
-0.772931,-1.26999,-0.0548051,-0.591127
-0.302158,-0.499152,-0.0268229,-0.22542
-1.00792,-1.39812,-0.0645998,-0.803513
-1.21387,-1.89692,-0.0819366,-0.942238
-0.405175,-0.427876,-0.0324933,-0.329894
-0.789555,-1.19953,-0.0666729,-0.602929
-0.584054,-0.858985,-0.0672631,-0.430893
-0.979061,-1.5756,-0.0830304,-0.738471
-1.02994,-1.67002,-0.089986,-0.77295
-0.871789,-1.31211,-0.0880997,-0.652479
-0.983891,-1.5461,-0.0777544,-0.751527
-0.692443,-0.974819,-0.108001,-0.48696
-0.882374,-1.32615,-0.06863,-0.681129
-0.832083,-1.3858,-0.0696461,-0.623857
-0.857262,-1.11358,-0.0706815,-0.675223
-0.694121,-0.990923,-0.0463222,-0.548707
-0.619063,-0.858191,-0.0941369,-0.439107
-0.967422,-1.61569,-0.0808942,-0.724959
-1.04003,-1.22806,-0.116774,-0.800446
-0.887259,-1.36814,-0.0717887,-0.678657
-0.968546,-1.51408,-0.0732115,-0.743927
-0.991037,-1.66819,-0.0780542,-0.746163
-0.845283,-1.32313,-0.115993,-0.596977
-1.08873,-1.51304,-0.0715963,-0.865833
-1.29079,-2.07657,-0.100232,-0.982903
-1.08977,-1.75,-0.0771663,-0.837602
-2.23584,-2.96355,-0.551311,-1.38817
-1.05221,-1.97915,-0.0591963,-0.795094
-1.30106,-2.24724,-0.10503,-0.97131
-0.960257,-1.50826,-0.0659745,-0.743456
-0.849927,-1.63233,-0.0654817,-0.621213
-0.680288,-1.0319,-0.0526526,-0.524446
-1.17888,-1.69526,-0.0667996,-0.94255
-1.21271,-1.47587,-0.165908,-0.899214
-1.08302,-1.70174,-0.0872533,-0.825597
-0.742805,-1.33758,-0.0838423,-0.525205
-0.970237,-1.50957,-0.079116,-0.740164
-1.09224,-1.65045,-0.0907712,-0.836425
-1.02911,-1.6372,-0.0691406,-0.796248
-0.934353,-1.35501,-0.0619057,-0.736946
-0.911848,-1.56297,-0.0745486,-0.681003
-0.945323,-1.44529,-0.0661685,-0.734626
-0.928573,-1.60607,-0.0750091,-0.692956
-0.977928,-1.38022,-0.0661665,-0.77374
-0.672942,-1.07211,-0.0612364,-0.504495
-0.825643,-0.978363,-0.0877243,-0.640082
-0.820132,-1.54699,-0.0782868,-0.587146
-0.586538,-1.0602,-0.0483246,-0.432193
-0.946921,-1.43702,-0.0703391,-0.732881
-0.936502,-1.39687,-0.0666282,-0.730186
-1.0897,-1.4285,-0.0673249,-0.879521
-0.80274,-1.12686,-0.0628817,-0.627172
-0.199838,-0.332863,-0.0223987,-0.144153
-0.947277,-1.58098,-0.0691919,-0.719987
-1.12997,-1.60874,-0.0735162,-0.895582
-1.36969,-1.99046,-0.10772,-1.06292
-0.560382,-0.864704,-0.0389351,-0.434977
-1.02732,-1.58826,-0.0787229,-0.789771
-1.1991,-1.73505,-0.0997918,-0.925803
-1.04377,-1.7925,-0.0872614,-0.777259
-1.20204,-1.84926,-0.0848046,-0.932313
-1.03791,-1.8006,-0.0864235,-0.771432
-0.725359,-0.997279,-0.0851759,-0.540456
-0.917231,-1.46407,-0.0667317,-0.704092
-1.20838,-1.7465,-0.0838969,-0.94983
-0.578477,-0.868145,-0.0603444,-0.431318
-1.23596,-1.818,-0.0847645,-0.969396
-1.11638,-1.80225,-0.0813787,-0.854777
-1.29297,-1.82008,-0.0813195,-1.02964
-0.833842,-1.14108,-0.0786269,-0.641108
-0.750659,-1.41369,-0.0846902,-0.5246
-1.31425,-2.05147,-0.101725,-1.00738
-0.77082,-1.10792,-0.0572987,-0.602729
-1.02516,-1.63263,-0.071079,-0.790816
-1.09687,-1.52462,-0.0681018,-0.876306
-0.824097,-1.26887,-0.0649056,-0.632305
-1.17482,-1.70187,-0.0774781,-0.927155
-0.803922,-1.17774,-0.0720358,-0.614112
-0.59082,-0.937167,-0.041692,-0.455412
-1.2815,-1.69559,-0.0760132,-1.03593
-1.0633,-1.65123,-0.0743554,-0.823825
-1.16224,-1.64017,-0.0945727,-0.903651
-0.866654,-1.19573,-0.059244,-0.687837
-0.926965,-1.44345,-0.0684784,-0.714142
-0.797126,-1.24041,-0.0712989,-0.601786
-1.24761,-1.92882,-0.0883087,-0.966424
-1.07592,-1.49166,-0.0877695,-0.838988
-0.936702,-1.43262,-0.0680285,-0.725412
-1.13054,-1.78768,-0.0861164,-0.865652
